xid,name,city,wiki_link,wikipedia_extracts,rating,google_id,opening_hours,wikidata
Q7604481,Equestrian statue of George IV,London,https://en.wikipedia.org/wiki/Equestrian%20statue%20of%20George%20IV%2C%20Trafalgar%20Square,"{'title': 'en:Equestrian statue of George IV, Trafalgar Square', 'text': ""The statue of George IV in Trafalgar Square, London, is a bronze equestrian statue by Sir Francis Legatt Chantrey. It depicts the King dressed in ancient Roman attire and riding bareback. The sculpture was originally designed to sit on top of the Marble Arch at the entrance to Buckingham Palace, but was placed in its current location following the King's death."", 'html': ""<p>The <b>statue of George IV</b> in Trafalgar Square, London, is a bronze equestrian statue by Sir Francis Legatt Chantrey. It depicts the King dressed in ancient Roman attire and riding bareback. The sculpture was originally designed to sit on top of the Marble Arch at the entrance to Buckingham Palace, but was placed in its current location following the King's death.</p>""}",4.5,ChIJS2-WPs4EdkgRnP3HR3E6Z_w,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q7604481
N1571931922,Edith Cavell Memorial,London,https://en.wikipedia.org/wiki/Edith%20Cavell%20Memorial,"{'title': 'en:Edith Cavell Memorial', 'text': ""The Edith Cavell Memorial is an outdoor memorial to Edith Cavell by Sir George Frampton, in London, United Kingdom. The memorial is sited in St Martin's Place, beside the A400, just outside the northeast corner of Trafalgar Square, north of St Martin-in-the-Fields, east of the National Gallery and the National Portrait Gallery, and south of the London Coliseum. The site is adjacent to the first headquarters of the British Red Cross, originally located at 7 St Martin's Place."", 'html': ""<p>The <b>Edith Cavell Memorial</b> is an outdoor memorial to Edith Cavell by Sir George Frampton, in London, United Kingdom. The memorial is sited in St Martin's Place, beside the A400, just outside the northeast corner of Trafalgar Square, north of St Martin-in-the-Fields, east of the National Gallery and the National Portrait Gallery, and south of the London Coliseum. The site is adjacent to the first headquarters of the British Red Cross, originally located at 7 St Martin's Place.</p>""}",4.6,ChIJF1vXds4EdkgRF2UkbUK-Gx8,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",Q18159833
N5072791242,Royal Naval Division Memorial,London,https://en.wikipedia.org/wiki/Royal%20Naval%20Division%20War%20Memorial,"{'title': 'en:Royal Naval Division War Memorial', 'text': ""The Royal Naval Division Memorial is a First World War memorial located on Horse Guards Parade in central London, and dedicated to members of the 63rd (Royal Naval) Division (RND) killed in that conflict. Sir Edwin Lutyens designed the memorial, which was unveiled on 25 April 1925—ten years to the day after the Gallipoli landings, in which the division suffered heavy casualties. Shortly after the war, former members of the division established a committee, chaired by one of their leading officers, Brigadier-General Arthur Asquith, to raise funds for a memorial. Progress was initially slow. The committee planned to incorporate its memorial into a larger monument proposed by the Royal Navy for Trafalgar Square. When the navy abandoned that project, the RND's committee decided to proceed independently. They engaged Lutyens, who, after negotiation with the Office of Works, produced a design for a fountain connected to the balustrade of the Admiralty Extension building."", 'html': ""<p>The <b>Royal Naval Division Memorial</b> is a First World War memorial located on Horse Guards Parade in central London, and dedicated to members of the 63rd (Royal Naval) Division (RND) killed in that conflict. Sir Edwin Lutyens designed the memorial, which was unveiled on 25<span>&nbsp;</span>April 1925—ten years to the day after the Gallipoli landings, in which the division suffered heavy casualties. Shortly after the war, former members of the division established a committee, chaired by one of their leading officers, Brigadier-General Arthur Asquith, to raise funds for a memorial. Progress was initially slow. The committee planned to incorporate its memorial into a larger monument proposed by the Royal Navy for Trafalgar Square. When the navy abandoned that project, the RND's committee decided to proceed independently. They engaged Lutyens, who, after negotiation with the Office of Works, produced a design for a fountain connected to the balustrade of the Admiralty Extension building.</p>""}",4.2,ChIJBZRE4s8EdkgRhvF1BPcU830,"['Monday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: Closed']",Q18161521
N5072880573,Equestrian statue of the Earl Roberts,London,https://en.wikipedia.org/wiki/Equestrian%20statue%20of%20the%20Earl%20Roberts%2C%20London,"{'title': 'en:Equestrian statue of the Earl Roberts, London', 'text': 'The equestrian statue of the Earl Roberts is an outdoor sculpture of Frederick Roberts, 1st Earl Roberts by Harry Bates, installed at Horse Guards Parade in London, United Kingdom.Media related to Equestrian statue of the Earl Roberts in Horse Guards Parade, London at Wikimedia Commons Statue: Roberts statue at London Remembers', 'html': '<p>The <b>equestrian statue of the Earl Roberts</b> is an outdoor sculpture of Frederick Roberts, 1st Earl Roberts by Harry Bates, installed at Horse Guards Parade in London, United Kingdom.</p><ul><li> Media related to Equestrian statue of the Earl Roberts in Horse Guards Parade, London at Wikimedia Commons</li> \n<li>Statue: Roberts statue at London Remembers</li></ul>'}",4.5,ChIJ-apcis8EdkgR7jArUGRT3S0,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q21286417
Q5325895,Earl Haig Memorial,London,https://en.wikipedia.org/wiki/Earl%20Haig%20Memorial,"{'title': 'en:Earl Haig Memorial', 'text': ""The Earl Haig Memorial is a bronze equestrian statue of the British Western Front commander Douglas Haig, 1st Earl Haig on Whitehall in Westminster, London. It was created by the sculptor Alfred Frank Hardiman and commissioned by Parliament in 1928. Eight years in the making, it aroused considerable controversy; the Field Marshal's riding position, his uniform, the horse's anatomy and its stance all drew harsh criticism. The inscription on the plinth reads 'Field Marshal Earl Haig Commander-in-Chief of the British Armies in France 1915–1918'."", 'html': ""<p>The <b>Earl Haig Memorial</b> is a bronze equestrian statue of the British Western Front commander Douglas Haig, 1st Earl Haig on Whitehall in Westminster, London. It was created by the sculptor Alfred Frank Hardiman and commissioned by Parliament in 1928. Eight years in the making, it aroused considerable controversy; the Field Marshal's riding position, his uniform, the horse's anatomy and its stance all drew harsh criticism. The inscription on the plinth reads 'Field Marshal Earl Haig Commander-in-Chief of the British Armies in France 1915–1918'.</p>""}",4.3,ChIJoRVmf8UEdkgRuEMZ4FpWzYk,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q5325895
W297204228,"Duke of York Column;Frederick, Duke of York",London,https://en.wikipedia.org/wiki/Duke%20of%20York%20Column,"{'title': 'en:Duke of York Column', 'text': 'The Duke of York Column is a monument in London, England, to Prince Frederick, Duke of York, the second eldest son of King George III. The designer was Benjamin Dean Wyatt. It is sited where Regent Street meets The Mall, a purposefully wide endpoint of Regent Street known as Waterloo Place and Gardens, in between the two terraces of Carlton House Terrace and their tree-lined squares. The three very wide flights of steps down to The Mall adjoining are known as the Duke of York Steps. The column was completed in December 1832 and the statue of the Duke of York, by Sir Richard Westmacott, was raised on 10 April 1834.', 'html': '<p>The <b>Duke of York Column</b> is a monument in London, England, to Prince Frederick, Duke of York, the second eldest son of King George III. The designer was Benjamin Dean Wyatt. It is sited where Regent Street meets The Mall, a purposefully wide endpoint of Regent Street known as Waterloo Place and Gardens, in between the two terraces of Carlton House Terrace and their tree-lined squares. The three very wide flights of steps down to The Mall adjoining are known as the Duke of York Steps. The column was completed in December 1832 and the statue of the Duke of York, by Sir Richard Westmacott, was raised on 10 April 1834.</p>'}",4.3,ChIJdVT5WdAEdkgRIgE-J2syOmQ,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q2911131
N5072911672,Cádiz Memorial,London,https://en.wikipedia.org/wiki/C%C3%A1diz%20Memorial,"{'title': 'en:Cádiz Memorial', 'text': 'The Cádiz Memorial, also known as the ""Prince Regent\'s Bomb"", is an early 19th-century French mortar mounted on a brass monster, located in Horse Guards Parade in Westminster, London. It was first ""exposed to public view"" on 12 August 1816 and has been classified as a Grade II listed building since 1 December 1987. The monument was a feature of many satirical verses and cartoons in the early 19th century, mainly because the word ""bomb"" – pronounced ""bum"" – gave it an immediate association with the notoriously profligate Prince Regent\'s sizeable backside.', 'html': '<p>The <b>Cádiz Memorial</b>, also known as the ""<b>Prince Regent\'s Bomb</b>"", is an early 19th-century French mortar mounted on a brass monster, located in Horse Guards Parade in Westminster, London. It was first ""exposed to public view"" on 12 August 1816 and has been classified as a Grade II listed building since 1 December 1987. The monument was a feature of many satirical verses and cartoons in the early 19th century, mainly because the word ""bomb"" – pronounced ""bum"" – gave it an immediate association with the notoriously profligate Prince Regent\'s sizeable backside.</p>'}",4.4,ChIJ8xp3YcUEdkgRiw6yRgEwfZk,"['Monday: 12:00\u202fAM\u2009–\u200912:00\u202fPM', 'Tuesday: 12:00\u202fAM\u2009–\u200912:00\u202fPM', 'Wednesday: 12:00\u202fAM\u2009–\u200912:00\u202fPM', 'Thursday: 12:00\u202fAM\u2009–\u200912:00\u202fPM', 'Friday: 12:00\u202fAM\u2009–\u200912:00\u202fPM', 'Saturday: 12:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: 12:00\u202fAM\u2009–\u200912:00\u202fPM']",Q17986192
N346352061,The Royal Artillery Boer War Memorial,London,https://en.wikipedia.org/wiki/Royal%20Artillery%20Boer%20War%20Memorial,"{'title': 'en:Royal Artillery Boer War Memorial', 'text': ""The Royal Artillery Boer War Memorial is located on the south side of The Mall in Central London, close to the junction with Horse Guards Road at the northeast corner of St James's Park. Unveiled in 1910, it marks the deaths of the 1,083 soldiers of the Royal Artillery who died in the Second Boer War from 1899 to 1902 It has been a listed building since 1970."", 'html': ""<p>The <b>Royal Artillery Boer War Memorial</b> is located on the south side of The Mall in Central London, close to the junction with Horse Guards Road at the northeast corner of St James's Park. Unveiled in 1910, it marks the deaths of the 1,083 soldiers of the Royal Artillery who died in the Second Boer War from 1899 to 1902 It has been a listed building since 1970.</p>""}",4.4,ChIJ5bl2atAEdkgRbX5N0feXK2M,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q26271644
W572758808,Crimean War Memorial,London,https://en.wikipedia.org/wiki/Guards%20Crimean%20War%20Memorial,"{'title': 'en:Guards Crimean War Memorial', 'text': ""The Guards Crimean War Memorial is a Grade II listed memorial in St James's, London, that commemorates the Allied victory in the Crimean War of 1853–56. It is located on Waterloo Place, at the junction of Regent Street and Pall Mall, approximately one-quarter of the way from the Duke of York Column to Piccadilly Circus.It was unveiled in 1861 and consisted of the statues of three Guardsmen, with a female allegorical figure referred to as Honour. It was cast in bronze, with components cast from cannons melted down that had been captured at the siege of Sevastopol. The sculptor was John Bell.On the front, by the statues of the Guardsmen, are two plaques. The older one states:"", 'html': ""<p><b>The Guards Crimean War Memorial</b> is a Grade II listed memorial in St James's, London, that commemorates the Allied victory in the Crimean War of 1853–56. It is located on Waterloo Place, at the junction of Regent Street and Pall Mall, approximately one-quarter of the way from the Duke of York Column to Piccadilly Circus.</p><p>It was unveiled in 1861 and consisted of the statues of three Guardsmen, with a female allegorical figure referred to as Honour. It was cast in bronze, with components cast from cannons melted down that had been captured at the siege of Sevastopol. The sculptor was John Bell.</p><p>On the front, by the statues of the Guardsmen, are two plaques. The older one states:</p>""}",4.5,ChIJl8jIBNEEdkgRzPw9lQOimG4,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q5185458
W151297138,Guards Memorial,London,https://en.wikipedia.org/wiki/Guards%20Memorial,"{'title': 'en:Guards Memorial', 'text': 'The Guards Memorial, also known as the Guards Division War Memorial, is an outdoor war memorial located on the west side of Horse Guards Road, opposite Horse Guards Parade in London, United Kingdom. It commemorates the war dead from the Guards Division and related units during the First World War, and of the Household Division in the Second World War and other conflicts since 1918.', 'html': '<p>The <b>Guards Memorial</b>, also known as the <b>Guards Division War Memorial</b>, is an outdoor war memorial located on the west side of Horse Guards Road, opposite Horse Guards Parade in London, United Kingdom. It commemorates the war dead from the Guards Division and related units during the First World War, and of the Household Division in the Second World War and other conflicts since 1918.</p>'}",4.6,ChIJpYlIB9AEdkgRl-1AVN9-xok,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q18160093
N5072928687,Statue of Herbert Kitchener,London,https://en.wikipedia.org/wiki/Statue%20of%20the%20Earl%20Kitchener%2C%20London,"{'title': 'en:Statue of the Earl Kitchener, London', 'text': 'The statue of the Earl Kitchener is an outdoor bronze statue by John Tweed depicting Herbert Kitchener, 1st Earl Kitchener, installed in 1926 and located on the south side of Horse Guards Parade in London, United Kingdom. The sculpture stands on a Portland stone plinth. It contains the following inscription: KITCHENER/ 1850–1916/ ERECTED BY PARLIAMENT.The statue was cast by A. B. Burton at his Thames Ditton Foundry.Media related to Statue of Herbert Kitchener, 1st Earl Kitchener, London at Wikimedia Commons Statue of Lord Kitchener of Khartoum, The Courtauld Institute of Art Upcoming, @ Kitchener Statue on Horse Guards Parade (2014), The Kitchener Scholars Association', 'html': '<p>The <b>statue of the Earl Kitchener</b> is an outdoor bronze statue by John Tweed depicting Herbert Kitchener, 1st Earl Kitchener, installed in 1926 and located on the south side of Horse Guards Parade in London, United Kingdom. The sculpture stands on a Portland stone plinth. It contains the following inscription: <small>KITCHENER/ 1850–1916/ ERECTED BY PARLIAMENT</small>.</p><p>The statue was cast by A. B. Burton at his Thames Ditton Foundry.</p><ul><li> Media related to Statue of Herbert Kitchener, 1st Earl Kitchener, London at Wikimedia Commons</li> \n<li>Statue of Lord Kitchener of Khartoum, The Courtauld Institute of Art</li> \n<li>Upcoming, @ Kitchener Statue on Horse Guards Parade (2014), The Kitchener Scholars Association</li></ul>'}",4.2,ChIJAU66XMUEdkgRtsSzRt_rGZs,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q18162040
N25507033,Royal Air Force Memorial,London,https://en.wikipedia.org/wiki/Royal%20Air%20Force%20Memorial,"{'title': 'en:Royal Air Force Memorial', 'text': ""The Royal Air Force Memorial is a military memorial on the Victoria Embankment in central London, dedicated to the memory of the casualties of the Royal Air Force in World War I (and, by extension, all subsequent conflicts). Unveiled in 1923, it became a Grade II listed structure in 1958, and was upgraded to Grade II* in 2018. It is considered to be the official memorial of the RAF and related services.It is sited at Whitehall Steps, near Cleopatra's Needle, between the north-bank ends of Charing Cross Bridge and Westminster Bridge, and directly to the east of the main Ministry of Defence building on Whitehall. The Fleet Air Arm Memorial and the Battle of Britain Monument are nearby."", 'html': ""<p>The <b>Royal Air Force Memorial</b> is a military memorial on the Victoria Embankment in central London, dedicated to the memory of the casualties of the Royal Air Force in World War I (and, by extension, all subsequent conflicts). Unveiled in 1923, it became a Grade II listed structure in 1958, and was upgraded to Grade II* in 2018. It is considered to be the official memorial of the RAF and related services.</p><p>It is sited at Whitehall Steps, near Cleopatra's Needle, between the north-bank ends of Charing Cross Bridge and Westminster Bridge, and directly to the east of the main Ministry of Defence building on Whitehall. The Fleet Air Arm Memorial and the Battle of Britain Monument are nearby.</p>""}",4.6,ChIJyTjgBsYEdkgRyyRjRouCWLY,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q7373614
N347144620,Sir Robert Peel,London,https://en.wikipedia.org/wiki/Statue%20of%20Robert%20Peel%2C%20Parliament%20Square,"{'title': 'en:Statue of Robert Peel, Parliament Square', 'text': 'The statue of Robert Peel in Parliament Square, London, is a bronze sculpture of Sir Robert Peel, a former Prime Minister of the United Kingdom. It was sculpted by Matthew Noble and was one of the first three statues to be placed in the square.The statue of Sir Robert Peel by sculptor Matthew Noble stands in Parliament Square facing Great George Street in the south-west corner of the square. It is a bronze statue on a granite plinth, and is Grade II listed.', 'html': '<p>The <b>statue of Robert Peel</b> in Parliament Square, London, is a bronze sculpture of Sir Robert Peel, a former Prime Minister of the United Kingdom. It was sculpted by Matthew Noble and was one of the first three statues to be placed in the square.</p><p>The statue of Sir Robert Peel by sculptor Matthew Noble stands in Parliament Square facing Great George Street in the south-west corner of the square. It is a bronze statue on a granite plinth, and is Grade II listed.</p>'}",3.5,ChIJS6xwL8U_K4gR-w1Ik8qFAdo,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q19277831
W256759731,South Bank Lion,London,https://en.wikipedia.org/wiki/South%20Bank%20Lion,"{'title': 'en:South Bank Lion', 'text': ""The South Bank Lion is an 1837 sculpture in Central London. Since 1966 it has stood next to County Hall, on the South Bank of the River Thames. It is a significant depiction of a lion, along with the four that surround Nelson's Column in Trafalgar Square just across the river."", 'html': ""<p>The <b>South Bank Lion</b> is an 1837 sculpture in Central London. Since 1966 it has stood next to County Hall, on the South Bank of the River Thames. It is a significant depiction of a lion, along with the four that surround Nelson's Column in Trafalgar Square just across the river.</p>""}",4.6,ChIJUzq0BukFdkgRKiQNv3tkD3c,"['Monday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",Q17552822
N4743239056,Lady Henry Somerset Memorial,London,https://en.wikipedia.org/wiki/Lady%20Henry%20Somerset%20Memorial,"{'title': 'en:Lady Henry Somerset Memorial', 'text': ""The Lady Henry Somerset Memorial, also known as the Lady Henry Somerset's Children's Fountain, is a Grade II-listed memorial to Lady Henry Somerset, in the Victoria Embankment Gardens in Westminster, London. It was listed on 24 February 1958.List of public art in the City of WestminsterMedia related to Lady Henry Somerset Memorial Fountain at Wikimedia Commons Lady Henry Somerset - Victoria Embankment Gardens, London, UK at Waymarking"", 'html': ""<p>The <b>Lady Henry Somerset Memorial</b>, also known as the <b>Lady Henry Somerset's Children's Fountain</b>, is a Grade II-listed memorial to Lady Henry Somerset, in the Victoria Embankment Gardens in Westminster, London. It was listed on 24 February 1958.</p><ul><li>List of public art in the City of Westminster</li></ul><ul><li> Media related to Lady Henry Somerset Memorial Fountain at Wikimedia Commons</li> \n<li>Lady Henry Somerset - Victoria Embankment Gardens, London, UK at Waymarking</li></ul>""}",4.0,ChIJya1EbLQEdkgRt4yNxQlHhF8,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q18761863
R1360627,Trinity Tower,Moscow,https://en.wikipedia.org/wiki/Troitskaya%20Tower,"{'title': 'en:Troitskaya Tower', 'text': 'The Troitskaya Tower (Russian: Троицкая башня, literally Trinity Tower) is a tower with a through-passage in the center of the northwestern wall of the Moscow Kremlin, which overlooks the Alexander Garden.', 'html': '<p>The <b>Troitskaya Tower</b> (Russian: <span lang=""ru"">Троицкая башня</span>, literally <i>Trinity Tower</i>) is a tower with a through-passage in the center of the northwestern wall of the Moscow Kremlin, which overlooks the Alexander Garden.</p>'}",4.2,ChIJo3vPHzHNFogR6EkurwfJQGE,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q2373544
N639130340,Trinity Gate,Moscow,https://en.wikipedia.org/wiki/Troitskaya%20Tower,"{'title': 'en:Troitskaya Tower', 'text': 'The Troitskaya Tower (Russian: Троицкая башня, literally Trinity Tower) is a tower with a through-passage in the center of the northwestern wall of the Moscow Kremlin, which overlooks the Alexander Garden.', 'html': '<p>The <b>Troitskaya Tower</b> (Russian: <span lang=""ru"">Троицкая башня</span>, literally <i>Trinity Tower</i>) is a tower with a through-passage in the center of the northwestern wall of the Moscow Kremlin, which overlooks the Alexander Garden.</p>'}",2.7,ChIJgRYC1dNQ54YRXNq8x-Zc1rI,"['Monday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",Q2373544
R3061015,Kutafya Tower,Moscow,https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%82%D0%B0%D1%84%D1%8C%D1%8F%20%D0%B1%D0%B0%D1%88%D0%BD%D1%8F,"{'title': 'ru:Кутафья башня', 'text': 'Кута́фья ба́шня (также Предмо́стная, Отводна́я, Борисогле́бская) — единственная сохранившаяся отводная башня-стрельница Московского Кремля, составляла единый оборонительный комплекс с Троицкой башней и Троицким мостом. Датируется периодом между 1495—1516 годами, автором проекта считают итальянского архитектора Алевиза Фрязина.Башню неоднократно перестраивали и реставрировали, в результате современный облик значительно отличается от изначального. В начале XVI века башня была свыше двадцати метров высотой, не имела внутреннего свода и обильного декора фасадов. Ажурный верх добавили только в XVII веке. В стенах башни практически не осталось кирпичей оригинальной кладки.', 'html': '<p><b>Кута́фья ба́шня</b> (также <i>Предмо́стная</i>, <i>Отводна́я</i>, <i>Борисогле́бская</i>)&nbsp;— единственная сохранившаяся отводная башня-стрельница Московского Кремля, составляла единый оборонительный комплекс с Троицкой башней и Троицким мостом. Датируется периодом между 1495—1516 годами, автором проекта считают итальянского архитектора Алевиза Фрязина.</p><p>Башню неоднократно перестраивали и реставрировали, в результате современный облик значительно отличается от изначального. В начале XVI века башня была свыше двадцати метров высотой, не имела внутреннего свода и обильного декора фасадов. Ажурный верх добавили только в XVII веке. В стенах башни практически не осталось кирпичей оригинальной кладки.</p>'}",4.7,ChIJ60LECFFKtUYR4dEYg5UYo68,"['Monday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: Closed', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20095:00\u202fPM']",Q1981947
R1360641,Moscow Kremlin,Moscow,https://en.wikipedia.org/wiki/Moscow%20Kremlin,"{'title': 'en:Moscow Kremlin', 'text': ""The Moscow Kremlin (Russian: Московский Кремль, tr. Moskovskiy Kreml', IPA: [mɐˈskofskʲɪj krʲemlʲ]), or simply the Kremlin, is a fortified complex in the center of Moscow founded by Russian ruling dynasty of Rurikids. It is the best known of the kremlins (Russian citadels), and includes five palaces, four cathedrals, and the enclosing Kremlin Wall with Kremlin towers. In addition, within this complex is the Grand Kremlin Palace that was formerly the Tsar's Moscow residence. The complex now serves as the official residence of the President of the Russian Federation and as a museum with almost 3 million visitors in 2017. The Kremlin overlooks the Moskva River to the south, Saint Basil's Cathedral and Red Square to the east, and the Alexander Garden to the west."", 'html': '<p>The <b>Moscow Kremlin</b> (Russian: <span lang=""ru"" title=""Russian-language text"">Московский Кремль</span>, <small>tr.</small> <i lang=""ru-Latn"" title=""Russian-language text"">Moskovskiy Kreml\'</i>, <small>IPA:&nbsp;</small><span title=""Representation in the International Phonetic Alphabet (IPA)"">[mɐˈskofskʲɪj krʲemlʲ]</span>), or simply the <b>Kremlin</b>, is a fortified complex in the center of Moscow founded by Russian ruling dynasty of Rurikids. It is the best known of the kremlins (Russian citadels), and includes five palaces, four cathedrals, and the enclosing Kremlin Wall with Kremlin towers. In addition, within this complex is the Grand Kremlin Palace that was formerly the Tsar\'s Moscow residence. The complex now serves as the official residence of the President of the Russian Federation and as a museum with almost 3 million visitors in 2017. The Kremlin overlooks the Moskva River to the south, Saint Basil\'s Cathedral and Red Square to the east, and the Alexander Garden to the west.</p>'}",4.8,ChIJc-UVs1BKtUYRaC6bPVq_hqg,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']",Q133274
R1359243,Cathedral of the Archangel,Moscow,https://en.wikipedia.org/wiki/Cathedral%20of%20the%20Archangel,"{'title': 'en:Cathedral of the Archangel', 'text': 'The Cathedral of the Archangel (Russian: Архангельский собор, or Arkhangelsky sobor) is a Russian Orthodox church dedicated to the Archangel Michael. It is located in Cathedral Square of the Moscow Kremlin in Russia between the Great Kremlin Palace and the Ivan the Great Bell Tower. It was the main necropolis of the Tsars of Russia until the relocation of the capital to St. Petersburg. It was constructed between 1505 and 1508 under the supervision of an Italian architect Aloisio the New on the spot of an older cathedral, built in 1333. Now it also serves as a part of Moscow Kremlin Museums.', 'html': '<p>The <b>Cathedral of the Archangel</b> (Russian: <span lang=""ru"">Архангельский собор</span>, or <i>Arkhangelsky sobor</i>) is a Russian Orthodox church dedicated to the Archangel Michael. It is located in Cathedral Square of the Moscow Kremlin in Russia between the Great Kremlin Palace and the Ivan the Great Bell Tower. It was the main necropolis of the Tsars of Russia until the relocation of the capital to St. Petersburg. It was constructed between 1505 and 1508 under the supervision of an Italian architect Aloisio the New on the spot of an older cathedral, built in 1333. Now it also serves as a part of Moscow Kremlin Museums.</p>'}",4.6,ChIJ55tKuFZKtUYRQwWh3Wdxw94,"['Monday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: Closed', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20095:00\u202fPM']",Q917830
